metal_linker,organic_linker1,organic_linker2,topology,Co2N2_selectivity,heat_adsorption,CO2_working_capacity,functional_groups1,functional_groups2
9,4,16,8,104.3538399,7.980286999999999,480.6124459287791,6,20
4,4,24,0,17.94658195,10.134474,83.07064588477154,20,14
9,1,2,8,40.17633476,7.612660000000002,90.68430643322883,9,20
2,10,29,5,80.04474496999998,8.794330999999998,329.7978513380676,15,2
9,11,2,8,64.46203769,7.547924000000001,233.08478429406276,1,12
3,18,21,5,21.57040008,6.563619999999999,214.1330061203888,19,20
3,22,22,5,47.3201775,7.716402999999999,178.48505572538724,15,12
2,9,17,5,13.66251996,5.851784,61.33353111610775,18,7
2,10,26,5,10.39731773,4.666065000000001,51.103077128204056,15,20
3,14,24,5,26.4716146,6.068355,173.5968089849831,13,20
3,2,9,5,10.29747302,5.679607,56.19469817578696,7,20
3,4,10,5,31.97289986,6.561689,227.9121106613948,20,1
12,1,10,1,20.67981428,5.60842,137.47261274890144,2,15
2,16,18,5,18.72898036,5.61524,122.74332759740756,20,20
4,27,27,0,14.28548978,4.921106,44.34880508881551,16,20
3,6,22,5,29.84005234,6.757345,187.48783542555677,9,2
4,2,25,0,19.86863551,5.087892,51.20525951143757,0,8
3,11,24,5,18.62018916,6.679672,161.23587706814337,14,20
2,16,16,5,36.52037519,6.593881,121.11913944129394,16,15
3,4,22,5,26.0198491,6.698778,143.28578338794406,9,20
2,12,15,5,57.41781406,8.352257,77.86116018189188,0,13
2,4,4,5,21.42709761,5.793906,116.06746691833548,14,20
2,38,41,3,18.35342752,5.325399,114.91853414401383,16,20
12,4,11,1,15.60523792,5.194556,92.18897916856531,4,20
2,16,29,5,10.7940991,4.994851000000001,43.95856412926143,13,8
4,1,5,0,35.08397606,6.242168,91.04367807830045,20,20
2,1,25,5,28.5864907,6.4152830000000005,176.49225163751214,2,20
2,4,11,5,15.89727236,5.42936,73.85310159560889,7,20
2,14,29,5,19.85866964,5.487008,168.70278456539782,7,8
3,10,17,5,31.23223795,7.107971000000001,418.0071650866119,5,20
10,46,56,2,17.73564441,6.840228999999999,76.74936963087802,5,17
3,13,16,5,22.97785256,6.078615,224.88411154079392,3,14
9,17,17,8,42.04271972,6.698422,158.6225502362057,2,9
2,13,17,5,14.55868973,4.971892,54.25636934876326,16,0
4,1,11,0,61.76906142,7.659956,205.01269191801856,0,20
12,9,22,1,108.1517582,7.632047999999998,332.0379400948987,4,0
2,5,8,5,23.89589346,5.850512,124.0167280889474,0,4
2,4,14,5,23.17841067,6.316895,147.65205808346238,0,20
2,4,28,5,14.79315033,5.266583,121.00375093421768,1,7
2,11,17,5,22.50281973,6.070022,206.60782660167808,6,3
3,5,26,5,27.36632183,6.192044,138.53966755539787,10,20
9,2,4,8,11.44242548,5.208996,62.106914743650414,13,4
9,18,27,8,41.16509644,6.859222,294.4219470942273,19,9
2,4,13,5,14.68791084,5.351501,82.73570556880908,1,20
2,14,16,5,25.82818106,6.939276,120.5715805314628,1,13
2,12,14,5,23.06508491,6.19048,104.9792751868434,5,18
3,16,22,5,18.88538981,6.038138,97.60761685780496,16,0
2,11,14,5,21.10486269,5.912355000000001,145.6528160102139,9,19
3,13,17,5,13.89776566,5.424809,80.4548429046134,16,12
2,1,14,5,26.8241184,7.121825,129.50486300490968,17,1
3,10,28,5,56.94453205,7.697695999999999,269.72864150335766,13,10
4,17,23,0,24.95108499,5.542332,106.194568733475,18,1
12,11,11,1,18.08626581,5.470621,62.3754942873029,13,0
3,12,16,5,18.79586086,5.505261,121.24030562755144,2,20
3,11,18,5,18.42328867,5.830107,152.10384243086267,20,3
4,14,22,0,90.21618456,8.623692,263.92223900278447,6,20
3,8,14,5,15.01218361,5.208737,95.78286069582919,12,3
4,3,3,0,12.62635943,6.060368,138.8407671790132,16,20
2,4,22,5,16.91457071,5.98304,123.33562225175612,12,4
3,13,25,5,7.7154983339999985,4.817786,55.475954885643766,16,8
3,2,18,5,18.63708418,6.201021,88.63009386948481,7,16
4,4,5,0,46.98710787,7.113209,151.88330016268827,17,20
12,12,22,1,12.43860861,5.266461,103.15815070892438,0,20
2,1,14,5,26.75270198,6.670814,176.75686934401176,1,16
3,2,17,5,16.69523632,4.8875,49.55664002621481,3,1
3,4,10,5,34.11666595,6.908257000000001,202.05501540688053,12,4
2,9,13,5,65.23617506,7.028905,257.88638010044303,13,2
2,9,16,5,22.84220995,6.87617,166.2388520094316,18,20
3,14,23,5,15.26507193,5.101561,89.72521168914713,20,7
9,2,20,8,51.19430434,6.196893,134.45385791499052,20,0
2,5,27,5,36.09199393,6.777988000000001,301.09648716091505,8,7
9,1,11,8,13.58774121,5.540217,89.33249458137257,8,20
9,11,13,8,42.72947033,7.214076999999999,225.54161143161625,9,7
2,4,16,5,26.08670425,6.442645,205.7169084719347,0,1
2,17,18,5,32.03515999,5.581256,125.48987120360924,2,5
4,1,22,0,36.3733336,6.6201490000000005,182.20043359200469,5,20
9,5,24,8,16.49621451,5.938718,75.39045948745624,5,20
4,4,14,0,48.83470054,11.084944,70.86257485141192,18,10
3,4,10,5,33.16754749,7.088548,121.68634246034124,13,5
2,16,24,5,31.17884866,6.688350999999999,146.03992051535533,13,12
2,4,10,5,43.42517617,7.974914999999998,156.18717592304952,17,3
2,4,11,5,37.71192575,6.786698,149.09994448627495,10,7
4,2,23,0,14.85413086,4.688655000000001,51.41309088541328,4,20
2,9,14,5,114.5405601,8.493997,110.00618622759666,4,0
4,17,23,0,23.82385225,4.496198000000001,106.20100671884832,5,18
3,4,16,5,43.64029806,7.145323,174.34097406352365,15,10
2,11,22,5,47.90963666,6.915325,139.14533341013723,10,5
2,12,18,5,42.75516661,6.52397,114.54248976759077,5,0
3,4,23,5,21.73821984,6.040664,71.08493296161468,17,5
3,10,19,5,26.11100657,6.491042,119.86092599217332,4,9
2,14,25,5,19.76617567,5.8957,88.86928978758712,13,5
4,2,23,0,17.57561244,5.302227,63.529049204969525,7,1
3,14,27,5,8.412011432,5.357735,72.29675990073756,10,17
9,1,11,8,14.3469016,5.239436,63.31081800846761,1,20
9,11,2,8,28.22176205,5.741496,82.15678211485134,15,20
12,4,12,1,10.80795528,4.931553,46.586087544330056,20,15
9,1,4,8,16.85196864,5.25607,64.80030370138489,15,20
2,1,3,5,14.18020103,5.335294,87.9468420371691,6,7
3,5,22,5,20.28822094,5.954456,64.02378361942957,5,20
4,1,5,0,41.07979574,6.854806,97.8971611230579,15,3
9,1,12,8,24.15457199,6.120312,139.30760365685538,7,20
3,38,38,3,17.32976072,5.801486,172.56210918190152,1,5
2,9,13,5,11.06847321,5.259008000000001,61.761739681709805,5,20
2,1,29,5,13.63009403,4.724472,58.15019496380621,5,20
3,16,21,5,18.05194135,5.751923000000001,117.16687672824672,1,10
1,15,22,5,10.58578978,5.062213,60.103875909797125,20,5
2,14,26,5,12.50194772,5.645903,61.650643164882446,7,20
2,1,4,5,25.92170373,7.450635000000001,273.67892329782853,15,19
9,6,16,8,34.42353598,6.416938,183.29357049309056,12,20
3,12,12,5,25.655237600000003,6.644351,186.6551893172696,7,9
2,9,18,5,30.69232776,7.685923,298.856563480632,1,7
9,18,25,8,33.86992673,6.005242,192.1601620411314,0,20
3,11,14,5,11.98376859,5.088401,54.83991494606601,9,20
3,2,15,5,14.42404269,6.115374,85.86836322086396,13,4
2,5,22,5,69.07886793,8.037503,180.24922879423428,0,20
3,1,4,5,26.57049089,6.3716800000000005,88.57545353208533,18,9
2,17,24,5,9.071776349,4.767377,42.49565576057774,16,20
3,1,29,5,12.0670438,5.162878,61.6694618913584,18,10
4,1,22,0,143.6249763,8.275145,162.25423429296956,4,20
3,10,13,5,20.05613529,6.844281,135.75102942944736,16,20
3,13,17,5,17.82585976,5.56727,85.52186754653907,2,18
9,16,19,8,50.35494312,7.614308999999999,323.9647064367128,15,12
9,4,18,8,124.0038589,9.734,557.5176478210019,20,12
2,13,23,5,11.58792162,4.750093,49.76150002232589,5,8
4,14,24,0,28.80253466,10.630402,139.50520028485295,0,20
2,1,23,5,17.52059728,5.375392,58.83542771469836,18,2
4,19,22,0,38.28063479,6.714822,157.14759127951552,9,5
10,50,56,2,40.12260544,6.991367,77.18154003363294,2,15
12,2,13,1,11.77992077,5.366836,56.030777163588475,17,3
2,10,25,5,26.09091506,6.169456,100.008820325518,5,13
3,4,24,5,18.2463668,5.553393,94.7730874515008,4,20
9,4,18,8,83.66519128,7.935898,434.0712592055144,13,20
3,16,18,5,13.55392996,5.38635,73.0605690884942,13,20
12,12,22,1,23.31471471,5.492605,129.39079511021765,4,15
2,10,16,5,21.51086755,7.708839999999999,139.681336961606,0,9
2,16,25,5,11.8527755,4.954549,72.82550008409278,7,16
2,13,22,5,29.71409652,6.008535,183.13592238971745,2,15
2,13,16,5,22.88713984,5.665971,92.16075107885139,12,16
2,13,18,5,22.5122315,6.480253,139.97434783436762,2,20
2,1,18,5,47.25220242,6.406704,244.6238000782376,1,5
3,14,26,5,13.19546657,5.487286,91.35319660586552,5,0
2,7,10,5,8.548815631,4.784713,51.98739219602607,7,12
2,9,9,4,49.52925572,6.464322,102.35703422131186,0,4
3,4,5,5,17.38524087,6.078353,101.09915092528732,17,20
3,4,8,5,13.54738263,5.315077,94.30377482543808,9,20
4,15,24,0,23.84479335,10.678791,168.91969514951546,0,20
9,11,13,8,23.21553852,5.638006,146.31526819747725,10,19
2,1,3,5,21.18082778,6.511263,194.34726122604343,6,5
9,4,24,8,59.45596219,8.236219,183.5535660562453,20,3
4,6,17,0,33.34362746,7.182517,104.83631889624532,17,0
2,2,25,5,16.24902125,6.1800440000000005,137.2864064027183,3,19
12,22,22,1,28.67855708,6.076878,241.791746820154,13,4
3,10,18,5,58.99647891,7.606141,444.44400917782406,8,20
9,8,16,8,39.6855555,6.734374000000001,179.23582386584917,16,5
9,13,23,8,14.18858459,5.684403,111.60000029887188,0,14
1,15,27,5,14.29528134,5.259599,91.23879855807748,3,6
2,5,27,5,75.44513673,6.979989999999999,363.8656890152808,0,6
2,24,29,5,10.44225339,4.93569,81.57010006313592,3,20
2,1,13,5,25.0770749,6.325209,236.53405876524812,3,20
4,11,14,0,33.35194054,5.992581,124.82956501147034,12,20
3,14,16,5,72.86494784999998,8.127781,154.91476589079792,5,0
2,4,16,5,36.71619121,6.142643,228.0993074668662,7,10
2,16,16,5,28.13838762,6.398441,277.793456257594,8,6
3,5,23,5,29.53843863,6.238797,132.5650520523773,14,20
3,12,18,5,15.56714596,5.407558,65.12632988375346,12,20
3,1,17,5,11.22419129,4.944781,55.3666742108448,0,20
2,10,26,5,41.29027145,7.538678,124.83633314993976,5,10
3,1,29,5,12.41315398,4.812807,79.79090502841774,3,20
10,46,56,2,70.46637817,8.915984,159.99483158001834,2,17
3,2,9,5,12.6888348,5.324108,67.27744238119388,1,0
1,16,16,5,11.60394215,4.826479,58.37370860984524,3,20
3,5,26,5,18.30901018,6.169878,193.7376335341512,3,18
2,22,25,5,22.52144706,6.317762,93.74400025105238,3,9
4,22,24,0,54.51389115,7.505388,232.2140055031796,18,3
3,1,3,5,26.44939154,5.73829,113.8937389338143,4,20
3,1,14,5,21.1402226,5.855353,96.51976240625616,15,16
2,12,29,5,15.25201596,4.858964,65.17981468531671,6,20
1,9,22,5,14.49116625,5.382714,109.1700735118008,2,18
2,1,5,5,44.49422451,6.597416,97.78259799872177,0,17
3,1,7,5,48.22197465,7.893744,187.4924575689017,2,5
2,1,1,5,84.01638697999998,8.785398,347.32567920839404,2,13
3,13,14,5,26.14745816,5.607069999999999,80.78961814402781,0,16
3,1,12,5,32.52904749,6.400575,164.90008120487002,4,7
2,9,18,5,44.08594439,7.803747999999999,132.62183838490122,1,0
2,18,29,5,14.95446832,5.232223,77.06813244513307,2,20
2,4,23,5,17.13497469,9.52577,105.528980091799,20,3
2,18,23,5,11.64945621,4.96994,39.77965131576252,0,10
2,19,29,5,11.9589534,5.431905,73.5008282421028,3,20
12,1,4,1,24.70381812,6.220017,186.3966794430472,0,20
3,4,12,5,14.0163843,5.40582,66.29309092526286,20,16
9,4,5,8,16.60276677,5.664818,94.44706126913226,13,20
12,12,24,1,22.7683098,5.706276,133.7471652128539,16,1
4,1,19,0,32.52533666,6.415004,84.78480075956406,0,1
3,1,9,5,26.51427885,9.269062000000002,137.94374121699255,1,9
9,11,22,8,20.69731724,5.873518,79.14760172072643,5,7
12,2,13,1,21.28816143,5.53646,103.67252923260055,3,18
9,4,5,8,11.43830876,5.234969,62.9773633814375,15,20
2,12,16,5,17.70751522,5.995945,74.20702571459533,20,18
1,4,22,5,11.66453211,5.821815,63.13022426491764,12,6
10,42,44,2,22.72500815,5.553814,85.30957910576643,9,10
9,22,22,8,21.34586302,7.752515,117.3271660563884,15,6
3,10,23,5,26.4797919,6.207441,107.2891913234932,17,7
10,43,46,2,23.49549904,6.479356,72.76986928740507,18,6
3,38,40,3,20.02147486,5.057603,129.68661228429585,4,20
3,1,17,5,20.67294776,6.281938,176.56505039519544,1,16
9,18,20,8,31.90561863,6.232526,180.15959222865143,5,20
3,16,24,5,23.3264196,6.591268,211.3453584537265,7,20
3,24,29,5,9.243535558,4.667726999999999,53.11337933017088,8,20
3,12,18,5,22.06322281,6.252735,157.27816682901096,3,20
9,18,27,8,29.72236175,6.039062,170.7662414158318,15,20
3,25,29,5,10.25422225,5.1821410000000006,72.80635120452072,3,15
2,2,5,5,24.88012089,7.3051309999999985,246.50880918024612,3,20
1,4,22,5,14.64878692,5.373943,78.85079408736001,12,19
10,43,43,2,14.46861728,6.379253,73.69809471700428,12,20
2,22,29,5,16.76757542,5.170907,80.85218215573293,13,2
12,4,22,1,31.63157261,6.768959,255.00546418414112,14,0
3,11,29,5,12.67393022,4.802527,47.31341481497103,5,7
2,22,22,5,68.70339239,7.137508,82.9430417131407,13,12
2,4,10,5,41.24450241,7.032964999999999,266.5373816767505,7,1
9,7,16,8,27.82030984,5.72057,156.49917059883512,0,20
9,1,16,8,74.91872572,7.716122,346.9169496754601,10,20
9,16,20,8,40.04089063,5.763745,224.1102326836072,15,1
9,18,23,8,41.23799764,6.2857650000000005,265.62384805992644,12,2
3,14,25,5,17.77233137,5.579004,93.86136967670505,18,20
3,38,38,3,29.50319804,5.86376,127.80457456015203,13,19
3,4,16,5,19.01902506,5.9959370000000005,170.9798504689888,20,8
3,5,23,5,10.30146861,5.050789,60.31698973330996,8,20
3,5,26,5,15.89427743,5.493146,133.22816454583273,14,20
3,14,17,5,30.37238804,6.559545,176.85195343567975,7,20
2,9,17,5,20.89781455,6.074049,70.79505854326571,17,0
4,4,5,0,134.9521003,8.024280000000001,183.38485782415376,9,17
3,13,18,5,10.01095926,5.121368,54.63241372518638,20,5
2,1,29,5,11.55669809,4.67724,50.43979955820057,16,7
3,13,14,5,23.04619055,6.25176,79.64613289579128,0,15
3,4,17,5,17.89266247,5.905287,123.41617960719708,5,1
3,3,17,5,12.04443993,4.979579,55.805777828617146,3,4
2,14,28,5,16.49070718,5.249084,95.07831398881699,20,9
2,5,25,5,25.41433776,6.437093,173.59730421462723,9,20
9,8,16,8,39.99613753,5.398288,121.14819291374806,10,0
12,1,22,1,16.11631502,5.631856,96.81657003962259,17,5
4,11,15,0,27.71031562,6.481531,129.91276715510347,18,7
3,16,24,5,28.22564915,6.383979,154.8186913398417,6,4
4,14,22,0,123.7154203,8.891638999999998,248.7602882188916,4,20
2,9,24,5,70.35540569,8.014343999999998,228.0385592971894,4,20
4,7,25,0,15.23631041,5.130196,67.0644936342291,12,8
3,17,23,5,8.870818482,4.942078,55.081587012388844,4,8
4,12,15,0,33.99263252,8.473413,209.04897859401547,10,20
9,13,13,8,38.32374104,7.484986,139.91326951159476,0,5
2,1,14,5,13.37156041,5.720007,95.88355739013036,18,20
10,43,49,2,38.88928491,6.525429,81.02353161259299,4,12
1,9,17,5,18.41111742,5.457957,75.24469689554158,1,0
12,11,11,1,9.576513394,4.777544,52.08132075185782,1,20
3,12,17,5,15.28007313,5.759418,99.09495655559779,0,5
2,5,8,5,11.51761026,5.087287,104.67074711856652,8,15
3,16,24,5,36.46059534,6.2299430000000005,166.3372376320603,1,5
3,25,28,5,10.00026953,5.037687,66.3822322612016,0,9
3,24,24,5,19.59684114,5.604602,59.40972902531114,20,16
3,4,12,5,59.91274013,7.245839,241.67685354272183,2,10
9,1,22,8,29.30663226,6.447954,185.7766519286288,10,5
10,46,51,2,42.41208768,7.061771,88.45214135070337,4,1
9,4,2,8,59.25430016,7.002289,230.30506030170608,16,20
2,4,21,5,12.66999016,5.499304,88.14724496648323,8,12
3,17,27,5,11.45355198,5.787463,80.99497336978298,6,17
2,14,16,5,35.51805877,7.086549000000001,253.28256025230277,20,13
4,4,9,0,71.90789165,8.677733,174.5836365891347,7,20
9,2,25,8,92.00264816,8.320735,243.37747214057552,12,0
3,4,24,5,29.25795139,7.521311,240.19116461040932,3,8
2,5,23,5,29.61772809,7.425934,127.41945097358705,19,20
12,4,9,1,34.15251127,5.899469,255.7644861520048,4,20
3,10,15,5,119.0559031,8.883165,352.2778105728876,0,20
3,2,16,5,9.808241285,5.227197,51.03077360016487,6,5
9,13,2,8,96.44558381,8.030642999999998,318.84023515607095,15,5
3,4,24,5,22.67474553,6.291739,136.9270347576467,6,14
4,2,6,0,10.62678473,4.222736,71.86095781392589,20,20
2,16,26,5,14.93525551,5.909171,109.46044315979388,4,8
9,7,18,8,33.44430852,6.740572,185.4098518388957,5,20
3,4,22,5,116.72320829999998,7.976803999999999,204.47850420857824,4,12
9,3,25,8,12.15546003,6.243413,99.15586980182265,5,9
2,14,17,5,16.88524564,5.6081080000000005,131.72860918348536,15,20
3,16,22,5,11.25312446,5.204044000000001,72.203821804194,1,20
9,7,17,8,20.97775781,5.850549,67.06696978244962,9,12
2,4,24,5,50.11070389,8.491033999999999,158.08687683783307,19,4
2,1,28,5,17.13246218,5.180779,109.77524413689608,2,5
4,22,22,0,54.01392398,7.577153,474.9215970118302,20,20
3,4,10,5,73.37751061999998,7.386977,225.51354841845037,0,8
3,1,25,5,26.1491467,5.465785,98.63109145562022,1,0
3,4,10,5,73.36328321,7.010622,165.34496250182357,4,5
3,13,29,5,11.43567432,4.902348,49.59378224952264,9,12
4,11,14,0,46.84210561,6.885004,213.51594998383496,16,10
12,9,12,1,25.0889158,6.31521,186.33840742159097,20,2
2,1,1,5,30.44820464,6.4529760000000005,155.4038877026248,13,4
3,13,22,5,67.42368604,7.935497,258.3490896645843,8,2
2,13,15,5,18.78778913,5.631767,116.73520155513592,8,18
2,22,22,5,78.39998868,8.59464,251.30857489090357,8,0
10,53,53,2,14.42221239,5.672542,78.83956888209363,8,9
2,1,22,5,29.93948636,6.726024000000001,211.28956258049072,6,20
2,14,23,5,24.90744004,5.595878,210.5881523278912,8,2
9,1,16,8,84.01318795999998,7.536385000000001,199.49682414198645,15,2
3,16,28,5,9.078600747,4.91789,46.74208488222286,15,8
2,1,18,5,15.21012084,5.547713,105.49646001183616,5,10
2,10,29,5,72.65681592999998,7.36803,408.9583290295407,6,15
3,1,22,5,29.81425359,7.324197,77.41677411458241,4,17
9,7,18,8,33.92769789,5.358065,151.75536583796142,7,20
3,14,27,5,21.32554025,5.672530999999999,111.68220841979316,2,9
3,24,29,5,27.41946837,6.3406400000000005,89.49096806748585,15,18
3,11,29,5,14.80057136,5.126941,73.8907390485608,16,10
12,2,8,1,16.76911077,5.824199,59.49243237587652,2,20
2,6,10,5,9.496972493,5.211171,51.8838892004083,14,8
9,11,2,8,24.25112141,6.430066,172.95152475871546,7,20
2,4,9,5,58.17945234,7.809919,276.3533284525391,7,20
3,4,26,5,19.04192348,6.170344999999999,191.9189852044527,19,12
3,24,25,5,23.19182179,6.955467,86.11168605266715,1,13
9,4,2,8,53.93950909,6.574277,255.85098626317492,15,20
2,4,11,5,20.65531395,6.322788,117.47854125093626,1,13
9,3,13,8,17.90895525,5.677094,72.04881492558941,0,5
2,10,29,5,70.88094512,7.8509699999999984,503.62263103588657,6,10
3,14,18,5,25.45999651,6.058787000000001,234.9037627768573,3,20
2,10,28,5,53.54135205,7.783953999999999,219.48990518066347,16,2
4,1,19,0,22.35416596,5.67258,65.34538646299553,1,6
2,25,27,5,11.91801746,4.5215510000000005,67.26572194628343,12,3
2,14,18,5,35.74475846,6.897999,244.8710847471937,2,18
3,6,15,5,18.6532852,6.326113,127.54986144653448,9,4
3,5,17,5,14.1281306,5.027581,84.06523208668072,15,20
2,4,28,5,35.72693347,6.802399,206.60832183132212,14,4
3,14,24,5,20.1108063,6.386806,170.3898668863127,1,13
2,4,18,5,19.47184851,5.778121,120.39065663481672,0,20
2,14,17,5,22.8871461,5.754074,104.4667125051956,3,18
2,24,27,5,14.35270835,5.012407,49.82736556499176,2,20
2,12,16,5,40.20727711,7.589046,210.0518186233264,1,10
3,4,5,5,52.20294391,8.33192,145.19852535002235,0,6
3,10,23,5,12.6802847,5.2767230000000005,66.9684190832729,12,20
2,14,23,5,14.61429817,5.703533,119.01606421933164,16,20
2,5,7,5,12.96690445,5.064076,50.12417319835819,12,20
3,4,5,5,19.06058031,5.526805,66.44529150255086,17,20
4,11,14,0,113.1347345,7.973702,134.34276139816316,1,5
9,18,28,8,27.40984696,6.316961,195.0592363777172,17,20
3,10,14,5,83.90177414999998,8.321326,206.5703542252742,9,10
3,5,14,4,15.57467674,5.4776,88.03548814346374,3,2
3,4,28,5,14.47121468,5.320842,78.95660815465025,8,9
3,4,9,5,39.15210076,7.817435,174.3858748845891,13,17
2,4,5,5,17.32760495,5.479717,85.54745441148447,20,12
9,5,11,8,59.19329589,7.08737,92.18699824998889,9,20
3,13,16,5,15.5161302,5.148386,99.2044023069448,20,1
1,5,28,5,18.24453724,5.869923,76.32033568253581,12,19
2,7,10,5,12.06430862,5.072863,61.20988878162976,2,20
2,13,26,5,11.56014387,5.262641,73.4156487433169,3,20
3,1,14,5,48.17755770000001,8.061127,353.3219197392072,4,20
2,16,29,5,12.5669163,5.482239,62.81129637411456,17,3
2,24,28,5,39.46406885,6.490285,169.7122276566301,4,1
4,7,25,0,15.18824232,5.061348000000001,60.103050527056965,8,14
12,12,24,1,19.82436776,5.874347,117.10332225725334,0,4
3,5,9,4,23.05812392,5.367528,66.5276647000202,9,8
2,14,26,5,31.941096,5.938727,184.4324335979821,9,3
3,14,29,5,13.23398412,5.001396,65.89046922460618,13,20
2,10,29,5,58.08774517,8.073015,452.30677023726577,7,16
2,1,10,5,37.08690507,6.631122,69.5858728289114,17,16
3,12,29,5,12.23801555,4.816379,55.33828104458284,0,8
2,1,12,5,14.9127478,5.668268,128.6654487581531,14,20
2,1,16,5,19.84769044,5.970368,121.17212901321312,19,5
2,1,9,5,36.50949367,6.78624,225.30357104935015,12,20
3,11,16,5,14.13775088,5.895784,85.10636987513568,16,7
3,5,11,5,37.53933674,6.585325,282.4550528975463,1,20
12,9,13,1,24.59488233,5.921034,151.00723892226804,16,20
2,1,4,5,38.54960602,7.329509,255.45331685895928,7,6
2,22,28,5,22.88158159,5.902211,101.19324455766711,10,0
4,17,25,0,24.32676692,4.794874,125.6856519895784,17,20
3,4,23,5,28.51535295,6.448901,113.77967103912232,1,5
2,1,21,5,34.12212731,6.437693,151.61207939426723,3,13
2,11,13,5,19.77521769,6.524187,120.94547891276144,1,5
2,4,23,5,20.45580456,5.40678,91.19670403832862,16,4
12,22,24,1,27.02143515,7.090011,170.03759353280657,5,13
